,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51
391,Modern_Day_-_Day_4,[],['Imp Mermaid Zombie'],"['Imp Monk Zombie', 'Imp Monk Zombie', 'Imp Mermaid Zombie']","['Conehead Zombie', 'Jurassic Imp', 'Jurassic Imp', 'Jurassic Imp']","['Basic Zombie', 'Basic Zombie', 'Basic Zombie', 'Conehead Zombie', 'Conehead Zombie', 'Buckethead Zombie', 'Flag Zombie', 'Yeti Imp', 'Lost City Imp Zombie', 'Glitter Zombie', 'Impunk', 'Plant Food']","['Imp Dragon Zombie', 'Imp Dragon Zombie', 'Yeti Imp', 'Yeti Imp', 'Glitter Zombie', 'Glitter Zombie']","['Conehead Zombie', 'Conehead Zombie', 'Bug Bot Imp', 'Bug Bot Imp', 'Bug Bot Imp', 'Bug Bot Imp', 'Bug Bot Imp', 'Bug Bot Imp', 'Bug Bot Imp', 'Bug Bot Imp', 'Plant Food']","['Basic Zombie', 'Conehead Zombie', 'Buckethead Zombie', 'Yeti Imp', 'Yeti Imp', 'Yeti Imp', 'Glitter Zombie']","['Conehead Zombie', 'Conehead Zombie', 'Buckethead Zombie', 'Buckethead Zombie', 'Buckethead Zombie', 'Flag Zombie', 'Glitter Zombie', 'Glitter Zombie', 'Glitter Zombie', 'Glitter Zombie', 'Impunk', 'Impunk', 'Impunk', 'Impunk', 'Impunk', 'Impunk', 'Impunk', 'Impunk', 'Impunk', 'Impunk']","['Basic Zombie', 'Buckethead Zombie', 'Buckethead Zombie', 'Imp Dragon Zombie', 'Imp Dragon Zombie', 'Imp Dragon Zombie', 'Imp Dragon Zombie', 'Plant Food']","['Glitter Zombie', 'Glitter Zombie', 'Glitter Zombie', 'Glitter Zombie', 'Glitter Zombie', 'Jurassic Imp', 'Jurassic Imp', 'Jurassic Imp', 'Jurassic Imp', 'Jurassic Imp']","['Conehead Zombie', 'Conehead Zombie', 'Conehead Zombie', 'Conehead Zombie', 'Conehead Zombie', 'Conehead Zombie', 'Conehead Zombie', 'Conehead Zombie', 'Conehead Zombie', 'Conehead Zombie']","['Buckethead Zombie', 'Buckethead Zombie', 'Buckethead Zombie', 'Buckethead Zombie', 'Flag Zombie', 'Gargantuar', 'Imp Monk Zombie', 'Imp Dragon Zombie', 'Imp Mermaid Zombie', 'Yeti Imp', 'Lost City Imp Zombie', 'Glitter Zombie', 'Glitter Zombie', 'Glitter Zombie', 'Glitter Zombie', 'Glitter Zombie']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,Modern_Day_-_Day_5,[],"['Lost City Imp Zombie', 'Jurassic Imp']","['Conehead Zombie', 'Conehead Zombie']","['Lost City Imp Zombie', 'Lost City Imp Zombie', 'Breakdancer Zombie', 'Plant Food']","['Parasol Zombie', 'Parasol Zombie', 'Jurassic Imp']","['Flag Zombie', 'Pharaoh Zombie', 'Pharaoh Zombie', 'Breakdancer Zombie', 'Breakdancer Zombie', 'Newspaper Zombie', 'Newspaper Zombie']","['Conehead Zombie', 'Conehead Zombie', 'Lost City Imp Zombie', 'Breakdancer Zombie', 'Jurassic Imp']","['Conehead Zombie', 'Parasol Zombie', 'Parasol Zombie', 'Parasol Zombie', 'Plant Food']",['Jurassic Imp'],"['Lost City Imp Zombie', 'Lost City Imp Zombie', 'Parasol Zombie', 'Parasol Zombie', 'Breakdancer Zombie', 'Breakdancer Zombie', 'Plant Food']","['Flag Zombie', 'Lost City Imp Zombie', 'Lost City Imp Zombie', 'Lost City Imp Zombie', 'Lost City Imp Zombie', 'Lost City Imp Zombie', 'Porter Gargantuar', 'Breakdancer Zombie', 'Breakdancer Zombie', 'Newspaper Zombie', 'Newspaper Zombie']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,Modern_Day_-_Day_6,[],['Basic Zombie'],"['Basic Zombie', 'Conehead Zombie']",['Imp Porter'],"['Conehead Zombie', 'Imp Porter', 'Newspaper Zombie', 'Plant Food']","['Buckethead Zombie', 'Flag Zombie', 'Imp Porter', 'Imp Porter', 'Newspaper Zombie', 'Portal']","['Basic Zombie', 'Wizard Zombie', 'Imp Porter', 'Newspaper Zombie']","['Buckethead Zombie', 'Buckethead Zombie', 'Newspaper Zombie']","['Wizard Zombie', 'Imp Porter', 'Newspaper Zombie', 'Plant Food']","['Buckethead Zombie', 'Wizard Zombie', 'Imp Porter', 'Newspaper Zombie', 'Portal']","['Conehead Zombie', 'Buckethead Zombie', 'Buckethead Zombie', 'Flag Zombie', 'Wizard Zombie', 'Wizard Zombie', 'Wizard Zombie', 'Imp Porter', 'Imp Porter']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,Modern_Day_-_Day_7,[],['Imp Mermaid Zombie'],"['Imp Mermaid Zombie', 'Impunk', 'Impunk', 'Plant Food']","['Flag Zombie', 'Octo Zombie', 'Breakdancer Zombie', 'Plant Food']","['Basic Zombie', 'Basic Zombie', 'Newspaper Zombie']","['Newspaper Zombie', 'Newspaper Zombie']","['Conehead Zombie', 'Flag Zombie', 'Imp Mermaid Zombie', 'Imp Mermaid Zombie', 'Imp Mermaid Zombie', 'Imp Mermaid Zombie', 'Imp Mermaid Zombie', 'Breakdancer Zombie', 'Breakdancer Zombie', 'Breakdancer Zombie', 'Breakdancer Zombie', 'Breakdancer Zombie', 'Plant Food']","['Conehead Zombie', 'Conehead Zombie', 'Conehead Zombie', 'Conehead Zombie', 'Conehead Zombie']","['Impunk', 'Breakdancer Zombie', 'Portal', 'Plant Food']","['Conehead Zombie', 'Flag Zombie', 'Deep Sea Gargantuar', 'Octo Zombie', 'Impunk', 'Breakdancer Zombie']","['Octo Zombie', 'Octo Zombie']","['Conehead Zombie', 'Conehead Zombie', 'Conehead Zombie', 'Conehead Zombie', 'Buckethead Zombie', 'Imp Mermaid Zombie', 'Imp Mermaid Zombie', 'Impunk', 'Impunk']","['Conehead Zombie', 'Conehead Zombie', 'Buckethead Zombie', 'Flag Zombie', 'Octo Zombie', 'Octo Zombie', 'Octo Zombie', 'Octo Zombie', 'Breakdancer Zombie', 'Breakdancer Zombie', 'Breakdancer Zombie', 'Breakdancer Zombie', 'Portal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,Modern_Day_-_Day_8,[],"['Basic Zombie', 'Conehead Zombie', 'Buckethead Zombie']","['Basic Zombie', 'Conehead Zombie', 'Buckethead Zombie']","['Basic Zombie', 'Conehead Zombie', 'Buckethead Zombie', 'Newspaper Zombie']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,Modern_Day_-_Day_9,[],['Basic Zombie'],['Explorer Zombie'],"['Balloon Zombie', 'Plant Food']","['Basic Zombie', 'Basic Zombie', 'Flag Zombie', 'Tomb Raiser Zombie', 'Balloon Zombie']","['Basic Zombie', 'Punk Zombie', 'Punk Zombie']","['Explorer Zombie', 'Tomb Raiser Zombie', 'Tomb Raiser Zombie', 'Plant Food']","['Explorer Zombie', 'Explorer Zombie', 'Punk Zombie', 'Punk Zombie', 'Punk Zombie']","['Conehead Zombie', 'Conehead Zombie', 'Conehead Zombie', 'Flag Zombie', 'Ra Zombie', 'Ra Zombie', 'Punk Zombie', 'Punk Zombie', 'Portal']","['Ra Zombie', 'Ra Zombie', 'Explorer Zombie', 'Explorer Zombie', 'Explorer Zombie', 'Tomb Raiser Zombie', 'Plant Food']","['Conehead Zombie', 'Conehead Zombie', 'Buckethead Zombie', 'Tomb Raiser Zombie', 'Tomb Raiser Zombie']","['Buckethead Zombie', 'Buckethead Zombie', 'Punk Zombie', 'Punk Zombie', 'Punk Zombie']","['Flag Zombie', 'Tomb Raiser Zombie', 'Tomb Raiser Zombie', 'Tomb Raiser Zombie', 'Punk Zombie', 'Punk Zombie', 'Punk Zombie', 'Punk Zombie', 'Punk Zombie', 'Balloon Zombie', 'Balloon Zombie', 'Balloon Zombie', 'Balloon Zombie', 'Balloon Zombie']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Modern_Day_-_Day_10,[],['Jurassic Imp'],"['Bug Bot Imp', 'Yeti Imp', 'Jurassic Imp']","['Jetpack Zombie', 'Jetpack Zombie', 'Plant Food']","['Flag Zombie', 'Robo-Cone Zombie', 'Hunter Zombie', 'Weasel Hoarder', 'Jurassic Imp']","['Shield Zombie', 'Troglobite']","['Shield Zombie', 'Dodo Rider Zombie']","['Troglobite', 'Jurassic Imp', 'Portal', 'Plant Food']","['Flag Zombie', 'Shield Zombie', 'Disco-tron 3000', 'Disco-tron 3000', 'Troglobite', 'Weasel Hoarder', 'Weasel Hoarder', 'Jurassic Imp', 'Jurassic Imp', 'Jurassic Imp', 'Jurassic Imp', 'Jurassic Imp']","['Buckethead Zombie', 'Buckethead Zombie', 'Jetpack Zombie', 'Jetpack Zombie', 'Jetpack Zombie', 'Portal']","['Sloth Gargantuar', 'Plant Food']",['Jurassic Gargantuar'],"['Flag Zombie', 'Jetpack Zombie', 'Shield Zombie', 'Gargantuar Prime', 'Mecha-Football Zombie', 'Hunter Zombie', 'Dodo Rider Zombie', 'Jurassic Imp']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,Modern_Day_-_Day_11,[],"['Basic Zombie', 'Basic Zombie']",['Newspaper Zombie'],"['Basic Zombie', 'Conehead Zombie', 'Conehead Zombie', 'Plant Food']","['Basic Zombie', 'Basic Zombie', 'Pianist Zombie']","['Basic Zombie', 'Basic Zombie', 'Basic Zombie', 'Buckethead Zombie', 'Flag Zombie', 'Prospector Zombie', 'Mecha-Football Zombie']","['Conehead Zombie', 'Conehead Zombie', 'Pianist Zombie', 'Plant Food']","['Basic Zombie', 'Basic Zombie', 'Basic Zombie', 'Prospector Zombie', 'Prospector Zombie', 'Newspaper Zombie']","['Basic Zombie', 'Basic Zombie', 'Basic Zombie', 'Buckethead Zombie', 'Pianist Zombie']","['Conehead Zombie', 'Conehead Zombie', 'Newspaper Zombie', 'Newspaper Zombie', 'Newspaper Zombie']","['Basic Zombie', 'Basic Zombie', 'Basic Zombie', 'Flag Zombie', 'Prospector Zombie', 'Prospector Zombie', 'Pianist Zombie', 'Mecha-Football Zombie', 'Mecha-Football Zombie', 'Newspaper Zombie', 'Newspaper Zombie']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,Modern_Day_-_Day_12,[],['Imp Dragon Zombie'],"['Basic Zombie', 'Excavator Zombie']","['Basic Zombie', 'Basic Zombie', 'Parasol Zombie', 'Plant Food']","['Basic Zombie', 'Excavator Zombie', 'Parasol Zombie', 'Raptor']","['Conehead Zombie', 'Conehead Zombie', 'Flag Zombie', 'Chicken Wrangler Zombie', 'Chicken Wrangler Zombie', 'Excavator Zombie', 'Excavator Zombie', 'Parasol Zombie', 'Stegosaurus']","['Imp Dragon Zombie', 'Imp Dragon Zombie', 'Imp Dragon Zombie', 'Plant Food']","['Basic Zombie', 'Conehead Zombie', 'Conehead Zombie', 'Parasol Zombie', 'Parasol Zombie']","['Basic Zombie', 'Conehead Zombie', 'Buckethead Zombie', 'Excavator Zombie', 'Parasol Zombie', 'T. Rex', 'Plant Food']","['Conehead Zombie', 'Conehead Zombie', 'Conehead Zombie', 'Excavator Zombie', 'Excavator Zombie', 'Excavator Zombie', 'Plant Food']","['Conehead Zombie', 'Conehead Zombie', 'Conehead Zombie', 'Conehead Zombie', 'Conehead Zombie', 'Conehead Zombie', 'Buckethead Zombie', 'Flag Zombie', 'Dark Ages Gargantuar', 'Excavator Zombie', 'Parasol Zombie']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,Modern_Day_-_Day_13,[],"['Basic Zombie', 'Conehead Zombie', 'Buckethead Zombie']","['Basic Zombie', 'Conehead Zombie', 'Buckethead Zombie']","['Basic Zombie', 'Conehead Zombie', 'Buckethead Zombie', 'Newspaper Zombie']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,Modern_Day_-_Day_14,[],"['Jurassic Imp', 'Jurassic Imp']","['Basic Zombie', 'Basic Zombie', 'Basic Zombie', 'Basic Zombie']","['Basic Zombie', 'Conehead Zombie', 'Buckethead Zombie']","['Robo-Cone Zombie', 'Jurassic Imp', 'Plant Food']","['Flag Zombie', 'Disco-tron 3000', 'Relic Hunter Zombie', 'Relic Hunter Zombie']","['Relic Hunter Zombie', 'Relic Hunter Zombie']","['Basic Zombie', 'Basic Zombie', 'Basic Zombie', 'Basic Zombie', 'Conehead Zombie', 'Jurassic Imp', 'Jurassic Imp', 'Jurassic Imp', 'Jurassic Imp', 'Jurassic Imp', 'Plant Food']","['Robo-Cone Zombie', 'Robo-Cone Zombie']","['Basic Zombie', 'Basic Zombie', 'Conehead Zombie', 'Conehead Zombie', 'Buckethead Zombie', 'Buckethead Zombie']","['Conehead Zombie', 'Conehead Zombie', 'Flag Zombie', 'Gargantuar', 'Robo-Cone Zombie', 'Robo-Cone Zombie', 'Robo-Cone Zombie']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,Modern_Day_-_Day_15,[],['Conehead Zombie'],"['Basic Zombie', 'Basic Zombie', 'Basic Zombie', 'Basic Zombie']","['Basic Zombie', 'Swashbuckler Zombie', 'Swashbuckler Zombie', 'Plant Food']",['Imp Cannon'],"['Conehead Zombie', 'Conehead Zombie', 'Flag Zombie', 'Imp Cannon', 'Balloon Zombie', 'Balloon Zombie', 'Balloon Zombie']","['Buckethead Zombie', 'Buckethead Zombie', 'Prospector Zombie', 'Prospector Zombie']","['Conehead Zombie', 'Conehead Zombie', 'Conehead Zombie', 'Relic Hunter Zombie', 'Relic Hunter Zombie', 'Plant Food']","['Imp Cannon', 'Imp Cannon']",['Gargantuar'],"['Flag Zombie', 'Imp Cannon', 'Prospector Zombie', 'Prospector Zombie', 'Relic Hunter Zombie', 'Relic Hunter Zombie', 'Balloon Zombie', 'Balloon Zombie', 'Balloon Zombie', 'Balloon Zombie', 'Balloon Zombie']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,Modern_Day_-_Day_16,[],['Mummified Gargantuar'],"['Gargantuar Pirate', 'Wild West Gargantuar', 'Coconut Cannon', 'Cherry Bomb']","['Jurassic Gargantuar', 'Jurassic Gargantuar', 'Citron']","['Flag Zombie', 'Mummified Gargantuar', 'Deep Sea Gargantuar', 'Hair Metal Gargantuar']","['Sloth Gargantuar', 'Sloth Gargantuar', 'Spikerock', 'Primal Wall-nut', 'Grapeshot', 'Cherry Bomb', 'Primal Potato Mine']","['Dark Ages Gargantuar', 'Winter Melon']","['Porter Gargantuar', 'Porter Gargantuar']","['Flag Zombie', 'Deep Sea Gargantuar', 'Deep Sea Gargantuar', 'Jurassic Gargantuar', 'Jurassic Gargantuar', 'Threepeater', 'Coconut Cannon', 'Citron']","['Gargantuar', 'A.K.E.E.', 'Cold Snapdragon', 'Spikerock']","['Gargantuar Prime', 'Gargantuar Prime', 'Iceberg Lettuce', 'Primal Wall-nut']","['Hair Metal Gargantuar', 'Hair Metal Gargantuar', 'Repeater', 'Phat Beet', 'Intensive Carrot', 'Threepeater']","['Flag Zombie', 'Gargantuar Prime', 'Dark Ages Gargantuar', 'Deep Sea Gargantuar', 'Sloth Gargantuar', 'Porter Gargantuar', 'Peashooter', 'Grapeshot']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,Modern_Day_-_Day_17,[],['Basic Zombie'],"['Basic Zombie', 'Basic Zombie']","['Conehead Zombie', 'Conehead Zombie', 'Plant Food']","['Conehead Zombie', 'Arcade Zombie']","['Flag Zombie', 'Arcade Zombie', 'Newspaper Zombie', 'Balloon Zombie', 'Balloon Zombie']","['Turquoise Skull Zombie', 'Turquoise Skull Zombie']","['Conehead Zombie', 'Conehead Zombie', 'Newspaper Zombie', 'Plant Food']","['Arcade Zombie', 'Arcade Zombie', 'Balloon Zombie']","['Basic Zombie', 'Arcade Zombie', 'Newspaper Zombie']","['Flag Zombie', 'Turquoise Skull Zombie', 'Turquoise Skull Zombie', 'Turquoise Skull Zombie', 'Turquoise Skull Zombie', 'Arcade Zombie', 'Newspaper Zombie', 'Newspaper Zombie', 'Portal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,Modern_Day_-_Day_18,[],['Basic Zombie'],"['Basic Zombie', 'Conehead Zombie']","['Basic Zombie', 'Balloon Zombie', 'Plant Food']",['Surfer Zombie'],"['Basic Zombie', 'Basic Zombie', 'Basic Zombie', 'Flag Zombie', 'Zombie Bull', 'Zombie Bull', 'Balloon Zombie', 'Balloon Zombie']","['Newspaper Zombie', 'Surfer Zombie']","['Balloon Zombie', 'Balloon Zombie', 'Balloon Zombie']","['Conehead Zombie', 'Conehead Zombie', 'Balloon Zombie', 'Balloon Zombie', 'Balloon Zombie', 'Plant Food']","['Buckethead Zombie', 'Zombie Bull', 'Newspaper Zombie']","['Conehead Zombie', 'Conehead Zombie', 'Buckethead Zombie', 'Buckethead Zombie', 'Flag Zombie', 'Zombie Bull', 'Surfer Zombie', 'Surfer Zombie', 'Newspaper Zombie', 'Newspaper Zombie', 'Balloon Zombie', 'Balloon Zombie']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,Modern_Day_-_Day_19,[],['Conehead Zombie'],"['Basic Zombie', 'Basic Zombie']","['Balloon Zombie', 'Plant Food']",['Buckethead Zombie'],"['Flag Zombie', 'Newspaper Zombie', 'Newspaper Zombie', 'Coconut Cannon']","['Balloon Zombie', 'Balloon Zombie']","['Basic Zombie', 'Basic Zombie', 'Basic Zombie', 'Conehead Zombie', 'Conehead Zombie', 'Conehead Zombie']","['Basic Zombie', 'Portal', 'Plant Food']","['Newspaper Zombie', 'Balloon Zombie']","['Flag Zombie', 'Gargantuar Prime', 'Balloon Zombie', 'Balloon Zombie']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,Modern_Day_-_Day_20,[],"['Basic Zombie', 'Basic Zombie']",['Balloon Zombie'],"['Punk Zombie', 'Punk Zombie', 'Plant Food']","['Basic Zombie', 'Basic Zombie', 'Conehead Zombie', 'Conehead Zombie', 'Prospector Zombie']","['Flag Zombie', 'Prospector Zombie', 'Prospector Zombie', 'Prospector Zombie', 'Punk Zombie', 'Newspaper Zombie', 'Newspaper Zombie']","['Buckethead Zombie', 'Buckethead Zombie', 'Balloon Zombie']","['Conehead Zombie', 'Prospector Zombie', 'Prospector Zombie', 'Punk Zombie', 'Punk Zombie']","['Punk Zombie', 'Punk Zombie', 'Punk Zombie', 'Balloon Zombie', 'Balloon Zombie', 'Plant Food']","['Prospector Zombie', 'Newspaper Zombie', 'Newspaper Zombie', 'Balloon Zombie']","['Flag Zombie', 'Prospector Zombie', 'Prospector Zombie', 'Punk Zombie', 'Punk Zombie', 'Punk Zombie', 'Jurassic Gargantuar', 'Newspaper Zombie', 'Newspaper Zombie', 'Newspaper Zombie']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,Modern_Day_-_Day_21,[],['Basic Zombie'],"['Conehead Zombie', 'Conehead Zombie', 'Plant Food']",['Newspaper Zombie'],"['Flag Zombie', 'Balloon Zombie', 'Balloon Zombie', 'All-Star Zombie']","['Basic Zombie', 'Basic Zombie', 'Portal']","['All-Star Zombie', 'Plant Food']","['Conehead Zombie', 'Conehead Zombie', 'Conehead Zombie', 'Conehead Zombie', 'Newspaper Zombie']","['Flag Zombie', 'Newspaper Zombie', 'All-Star Zombie', 'All-Star Zombie', 'Portal']","['Basic Zombie', 'Conehead Zombie', 'Buckethead Zombie', 'Newspaper Zombie', 'Newspaper Zombie']","['Newspaper Zombie', 'Newspaper Zombie', 'Balloon Zombie', 'Balloon Zombie', 'Plant Food']","['All-Star Zombie', 'All-Star Zombie']","['Flag Zombie', 'Newspaper Zombie', 'Newspaper Zombie', 'Balloon Zombie', 'Balloon Zombie', 'All-Star Zombie', 'Portal', 'Portal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,Modern_Day_-_Day_22,[],"['Basic Zombie', 'Conehead Zombie', 'Buckethead Zombie']","['Basic Zombie', 'Conehead Zombie', 'Buckethead Zombie']","['Basic Zombie', 'Conehead Zombie', 'Buckethead Zombie', 'Newspaper Zombie']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,Modern_Day_-_Day_23,[],"['Imp Mermaid Zombie', 'Imp Mermaid Zombie']","['Basic Zombie', 'Snorkel Zombie']","['Basic Zombie', 'Basic Zombie', 'Balloon Zombie', 'Plant Food']","['Imp Mermaid Zombie', 'Surfer Zombie']","['Flag Zombie', 'Surfer Zombie', 'Octo Zombie', 'Newspaper Zombie', 'Balloon Zombie']","['Newspaper Zombie', 'Newspaper Zombie']","['Octo Zombie', 'Newspaper Zombie', 'Balloon Zombie']","['Basic Zombie', 'Basic Zombie', 'Basic Zombie', 'Basic Zombie', 'Basic Zombie', 'Snorkel Zombie', 'Balloon Zombie', 'Balloon Zombie', 'Plant Food']","['Octo Zombie', 'Octo Zombie', 'Newspaper Zombie']","['Surfer Zombie', 'Deep Sea Gargantuar', 'Deep Sea Gargantuar', 'Octo Zombie']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,Modern_Day_-_Day_24,[],"['Basic Zombie', 'Basic Zombie']",['Balloon Zombie'],"['Basic Zombie', 'Poncho Zombie', 'Super-Fan Imp', 'Plant Food']","['Conehead Zombie', 'Jurassic Fossilhead']","['Basic Zombie', 'Basic Zombie', 'Flag Zombie', 'Pianist Zombie', 'Balloon Zombie', 'All-Star Zombie', 'Super-Fan Imp']","['Jurassic Fossilhead', 'Newspaper Zombie']","['All-Star Zombie', 'Super-Fan Imp']","['Basic Zombie', 'Poncho Zombie', 'All-Star Zombie']","['Balloon Zombie', 'Balloon Zombie', 'Balloon Zombie', 'Super-Fan Imp', 'Super-Fan Imp', 'Super-Fan Imp', 'Super-Fan Imp', 'Super-Fan Imp']","['Flag Zombie', 'Newspaper Zombie', 'Newspaper Zombie', 'Newspaper Zombie', 'All-Star Zombie', 'All-Star Zombie', 'All-Star Zombie', 'Super-Fan Imp']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,Modern_Day_-_Day_25,[],"['Basic Zombie', 'Basic Zombie']","['Super-Fan Imp', 'Super-Fan Imp']",['Newspaper Zombie'],"['Basic Zombie', 'Basic Zombie', 'Basic Zombie', 'Basic Zombie', 'Basic Zombie', 'Conehead Zombie', 'Conehead Zombie', 'Plant Food']","['Conehead Zombie', 'Flag Zombie', 'Swashbuckler Zombie', 'Swashbuckler Zombie', 'Swashbuckler Zombie', 'Swashbuckler Zombie', 'Excavator Zombie', 'Balloon Zombie', 'Balloon Zombie', 'Super-Fan Imp']","['Punk Zombie', 'Punk Zombie', 'Punk Zombie', 'Super-Fan Imp', 'Super-Fan Imp']","['Swashbuckler Zombie', 'Swashbuckler Zombie', 'Swashbuckler Zombie', 'Excavator Zombie', 'Excavator Zombie']","['Balloon Zombie', 'Balloon Zombie', 'Balloon Zombie']","['Basic Zombie', 'Dodo Rider Zombie', 'Excavator Zombie', 'Newspaper Zombie', 'Plant Food']","['Flag Zombie', 'Excavator Zombie', 'Excavator Zombie', 'Punk Zombie', 'Punk Zombie', 'All-Star Zombie', 'All-Star Zombie', 'All-Star Zombie', 'Super-Fan Imp', 'Super-Fan Imp', 'Super-Fan Imp']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,Modern_Day_-_Day_26,[],['Conehead Zombie'],['Pianist Zombie'],"['Conehead Zombie', 'Balloon Zombie', 'Plant Food']","['Conehead Zombie', 'Flag Zombie', 'Pianist Zombie', 'Newspaper Zombie', 'Super-Fan Imp', 'Super-Fan Imp', 'Super-Fan Imp', 'Raptor']",['All-Star Zombie'],"['Conehead Zombie', 'Disco-tron 3000', 'Super-Fan Imp']","['Conehead Zombie', 'Disco-tron 3000', 'Super-Fan Imp', 'Super-Fan Imp']","['Conehead Zombie', 'Conehead Zombie', 'Buckethead Zombie', 'Flag Zombie', 'Hair Metal Gargantuar', 'Newspaper Zombie', 'Super-Fan Imp', 'Super-Fan Imp', 'Raptor']","['Basic Zombie', 'Basic Zombie', 'Balloon Zombie', 'All-Star Zombie']","['Conehead Zombie', 'Conehead Zombie', 'Conehead Zombie', 'Conehead Zombie', 'All-Star Zombie', 'Plant Food']","['Pianist Zombie', 'Pianist Zombie', 'Disco-tron 3000', 'Balloon Zombie']","['Flag Zombie', 'Hair Metal Gargantuar', 'Hair Metal Gargantuar', 'Balloon Zombie', 'Balloon Zombie', 'All-Star Zombie']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,boss level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,Modern_Day_-_Day_28,[],['Conehead Zombie'],"['Conehead Zombie', 'Conehead Zombie']","['Balloon Zombie', 'Super-Fan Imp']","['Basic Zombie', 'Basic Zombie', 'Pirate Captain Zombie', 'Plant Food']","['Flag Zombie', 'Wizard Zombie', 'Balloon Zombie', 'All-Star Zombie', 'Super-Fan Imp']","['Pirate Captain Zombie', 'Newspaper Zombie']","['All-Star Zombie', 'Super-Fan Imp']","['Wizard Zombie', 'Balloon Zombie', 'Balloon Zombie', 'Super-Fan Imp']","['Newspaper Zombie', 'All-Star Zombie', 'Super-Fan Imp']","['Flag Zombie', 'Pirate Captain Zombie', 'Pirate Captain Zombie', 'Wizard Zombie', 'Wizard Zombie', 'Wizard Zombie', 'Newspaper Zombie', 'Balloon Zombie', 'Balloon Zombie', 'Balloon Zombie']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,Modern_Day_-_Day_29,[],['Imp Dragon Zombie'],"['Basic Zombie', 'Basic Zombie', 'Conehead Zombie']","['Super-Fan Imp', 'Super-Fan Imp', 'Super-Fan Imp', 'Plant Food']","['Conehead Zombie', 'Conehead Zombie', 'Flag Zombie', 'Tomb Raiser Zombie', 'MC Zom-B', 'Breakdancer Zombie', 'Balloon Zombie', 'Super-Fan Imp']","['Tomb Raiser Zombie', 'Newspaper Zombie']",['All-Star Zombie'],"['Tomb Raiser Zombie', 'Imp Dragon Zombie', 'Balloon Zombie', 'Balloon Zombie', 'Plant Food']","['Flag Zombie', 'Mummified Gargantuar', 'Imp Dragon Zombie', 'MC Zom-B', 'Newspaper Zombie', 'Balloon Zombie', 'Balloon Zombie', 'Raptor']","['Tomb Raiser Zombie', 'Imp Dragon Zombie', 'Breakdancer Zombie', 'Newspaper Zombie', 'Super-Fan Imp']","['Conehead Zombie', 'Buckethead Zombie', 'All-Star Zombie', 'Super-Fan Imp']","['Tomb Raiser Zombie', 'Tomb Raiser Zombie', 'Balloon Zombie', 'Balloon Zombie', 'Balloon Zombie', 'Balloon Zombie', 'Balloon Zombie', 'Plant Food']","['Flag Zombie', 'Mummified Gargantuar', 'Mummified Gargantuar', 'MC Zom-B', 'MC Zom-B', 'Breakdancer Zombie', 'Breakdancer Zombie', 'Breakdancer Zombie', 'Super-Fan Imp', 'Super-Fan Imp', 'Super-Fan Imp']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
